Id,Label,timeset,indegree,outdegree,Degree
6602,6602,,34,3,37
6603,6603,,23,2,25
6604,6604,,26,0,26
6605,6605,,27,2,29
6606,6606,,35,0,35
6607,6607,,28,5,33
6608,6608,,28,2,30
6609,6609,,33,7,40
6610,6610,,38,1,39
6611,6611,,33,1,34
6612,6612,,29,3,32
6613,6613,,22,2,24
6614,6614,,30,3,33
6615,6615,,28,1,29
6616,6616,,22,4,26
6617,6617,,18,2,20
6618,6618,,29,2,31
6619,6619,,35,3,38
6620,6620,,32,2,34
6621,6621,,28,1,29
6622,6622,,24,0,24
6623,6623,,35,2,37
6624,6624,,29,4,33
6625,6625,,29,1,30
6626,6626,,35,3,38
6627,6627,,29,1,30
6628,6628,,29,3,32
6629,6629,,27,2,29
6630,6630,,28,2,30
6631,6631,,20,4,24
6632,6632,,23,0,23
6633,6633,,27,3,30
6634,6634,,33,0,33
6635,6635,,33,1,34
6636,6636,,32,1,33
6637,6637,,29,0,29
6638,6638,,32,1,33
6639,6639,,37,2,39
6640,6640,,23,2,25
6641,6641,,18,2,20
6642,6642,,31,0,31
6643,6643,,31,2,33
6644,6644,,22,2,24
6645,6645,,36,0,36
6646,6646,,31,0,31
6647,6647,,29,2,31
6648,6648,,21,0,21
6649,6649,,21,2,23
6650,6650,,25,1,26
6651,6651,,29,2,31
6652,6652,,24,2,26
6653,6653,,17,3,20
6654,6654,,32,2,34
6655,6655,,28,3,31
6656,6656,,40,1,41
6657,6657,,21,0,21
6658,6658,,26,1,27
6659,6659,,24,4,28
6660,6660,,19,2,21
6661,6661,,30,1,31
6662,6662,,26,2,28
6663,6663,,34,3,37
6664,6664,,28,2,30
6665,6665,,27,1,28
6666,6666,,30,0,30
6667,6667,,20,1,21
6668,6668,,28,2,30
6669,6669,,21,1,22
6670,6670,,30,5,35
6671,6671,,31,1,32
6672,6672,,29,3,32
6673,6673,,20,1,21
6674,6674,,37,1,38
6675,6675,,31,3,34
6676,6676,,24,1,25
6677,6677,,15,0,15
6678,6678,,30,3,33
6679,6679,,31,3,34
6680,6680,,28,1,29
6681,6681,,26,2,28
6682,6682,,21,3,24
6683,6683,,27,2,29
6684,6684,,23,0,23
6685,6685,,35,2,37
6686,6686,,27,1,28
6687,6687,,23,2,25
6688,6688,,29,2,31
6689,6689,,30,0,30
6690,6690,,20,3,23
6691,6691,,25,1,26
6692,6692,,33,2,35
6693,6693,,25,2,27
6694,6694,,42,0,42
6695,6695,,29,1,30
6696,6696,,25,2,27
6697,6697,,36,1,37
6698,6698,,37,0,37
6699,6699,,30,0,30
6700,6700,,20,2,22
6701,6701,,25,1,26
6702,6702,,32,1,33
6703,6703,,31,1,32
6704,6704,,28,1,29
6705,6705,,28,0,28
6706,6706,,23,2,25
6707,6707,,33,3,36
6708,6708,,23,2,25
6709,6709,,21,1,22
6710,6710,,22,4,26
6711,6711,,32,2,34
6712,6712,,14,0,14
6713,6713,,19,1,20
6714,6714,,25,3,28
6715,6715,,39,0,39
6716,6716,,30,1,31
6717,6717,,25,0,25
6718,6718,,15,2,17
6719,6719,,30,0,30
6720,6720,,29,3,32
6721,6721,,30,1,31
6722,6722,,27,5,32
6723,6723,,28,1,29
6724,6724,,22,1,23
6725,6725,,31,0,31
6726,6726,,31,3,34
6727,6727,,32,2,34
6728,6728,,36,3,39
6729,6729,,30,3,33
6730,6730,,19,4,23
6731,6731,,26,2,28
6732,6732,,27,1,28
6733,6733,,25,3,28
6734,6734,,32,2,34
6735,6735,,32,2,34
6736,6736,,22,3,25
6737,6737,,25,3,28
6738,6738,,30,3,33
6739,6739,,40,0,40
6740,6740,,31,2,33
6741,6741,,27,0,27
6742,6742,,23,1,24
6743,6743,,19,2,21
6744,6744,,25,1,26
6745,6745,,25,0,25
6746,6746,,37,1,38
6747,6747,,16,0,16
6748,6748,,38,3,41
6749,6749,,23,1,24
6750,6750,,35,1,36
6751,6751,,30,3,33
6752,6752,,18,1,19
6753,6753,,29,2,31
6754,6754,,23,1,24
6755,6755,,23,1,24
6756,6756,,23,1,24
6757,6757,,18,0,18
6758,6758,,25,0,25
6759,6759,,42,3,45
6760,6760,,20,1,21
6761,6761,,24,2,26
6762,6762,,28,2,30
6763,6763,,20,5,25
6764,6764,,33,1,34
6765,6765,,26,0,26
6766,6766,,19,1,20
6767,6767,,26,3,29
6768,6768,,30,1,31
6769,6769,,17,2,19
6770,6770,,29,3,32
6771,6771,,30,3,33
6772,6772,,29,0,29
6773,6773,,22,0,22
6774,6774,,25,0,25
6775,6775,,28,1,29
6776,6776,,32,1,33
6777,6777,,21,2,23
6778,6778,,27,2,29
6779,6779,,25,2,27
6780,6780,,28,2,30
6781,6781,,23,2,25
6782,6782,,28,1,29
6783,6783,,26,3,29
6784,6784,,34,1,35
6785,6785,,34,0,34
6786,6786,,27,1,28
6787,6787,,34,3,37
6788,6788,,28,3,31
6789,6789,,26,2,28
6790,6790,,31,0,31
6791,6791,,25,1,26
6792,6792,,31,3,34
6793,6793,,26,4,30
6794,6794,,32,1,33
6795,6795,,19,0,19
6796,6796,,28,1,29
6797,6797,,36,1,37
6798,6798,,27,1,28
6799,6799,,27,3,30
6800,6800,,27,1,28
6801,6801,,26,2,28
6802,6802,,28,0,28
6803,6803,,28,2,30
6804,6804,,24,1,25
6805,6805,,27,0,27
6806,6806,,34,1,35
6807,6807,,33,0,33
6808,6808,,28,0,28
6809,6809,,25,0,25
6810,6810,,30,4,34
6811,6811,,31,1,32
6812,6812,,23,2,25
6813,6813,,25,2,27
6814,6814,,27,2,29
6815,6815,,22,0,22
6816,6816,,27,1,28
6817,6817,,23,2,25
6818,6818,,33,1,34
6819,6819,,38,2,40
6820,6820,,31,1,32
6821,6821,,22,0,22
6822,6822,,24,2,26
6823,6823,,31,1,32
6824,6824,,16,2,18
6825,6825,,29,0,29
6826,6826,,24,0,24
6827,6827,,28,2,30
6828,6828,,31,1,32
6829,6829,,29,1,30
6830,6830,,37,1,38
6831,6831,,22,0,22
6832,6832,,31,2,33
6833,6833,,27,3,30
6834,6834,,34,1,35
6835,6835,,24,1,25
6836,6836,,32,8,40
6837,6837,,33,1,34
6838,6838,,26,1,27
6839,6839,,24,0,24
6840,6840,,33,1,34
6841,6841,,40,1,41
6842,6842,,33,2,35
6843,6843,,26,0,26
6844,6844,,32,2,34
6845,6845,,24,0,24
6846,6846,,30,0,30
6847,6847,,30,2,32
6848,6848,,28,3,31
6849,6849,,26,1,27
6850,6850,,30,1,31
6851,6851,,30,1,31
6852,6852,,27,3,30
6853,6853,,23,1,24
6854,6854,,18,2,20
6855,6855,,27,1,28
6856,6856,,32,2,34
6857,6857,,19,0,19
6858,6858,,30,0,30
6859,6859,,27,0,27
6860,6860,,30,3,33
6861,6861,,26,0,26
6862,6862,,44,1,45
6863,6863,,23,0,23
6864,6864,,32,1,33
6865,6865,,29,1,30
6866,6866,,36,0,36
6867,6867,,21,0,21
6868,6868,,31,1,32
6869,6869,,32,1,33
6870,6870,,31,3,34
6871,6871,,29,1,30
6872,6872,,24,1,25
6873,6873,,39,2,41
6874,6874,,30,3,33
6875,6875,,40,1,41
6876,6876,,25,0,25
6877,6877,,21,1,22
6878,6878,,29,0,29
6879,6879,,22,0,22
6880,6880,,23,3,26
6881,6881,,32,1,33
6882,6882,,27,0,27
6883,6883,,30,0,30
6884,6884,,31,1,32
6885,6885,,28,4,32
6886,6886,,39,3,42
6887,6887,,27,1,28
6888,6888,,32,2,34
6889,6889,,28,0,28
6890,6890,,16,1,17
6891,6891,,30,0,30
6892,6892,,29,3,32
6893,6893,,35,1,36
6894,6894,,25,4,29
6895,6895,,23,0,23
6896,6896,,19,0,19
6897,6897,,29,0,29
6898,6898,,26,2,28
6899,6899,,31,3,34
6900,6900,,24,2,26
6901,6901,,37,0,37
6902,6902,,30,0,30
6903,6903,,23,4,27
6904,6904,,32,0,32
6905,6905,,29,1,30
6906,6906,,26,1,27
6907,6907,,41,1,42
6908,6908,,32,2,34
6909,6909,,31,2,33
6910,6910,,28,1,29
6911,6911,,22,2,24
6912,6912,,22,1,23
6913,6913,,16,0,16
6914,6914,,28,0,28
6915,6915,,30,1,31
6916,6916,,32,0,32
6917,6917,,24,1,25
6918,6918,,26,1,27
6919,6919,,24,1,25
6920,6920,,21,0,21
6921,6921,,22,0,22
6922,6922,,27,2,29
6923,6923,,25,1,26
6924,6924,,33,4,37
6925,6925,,30,1,31
6926,6926,,30,0,30
6927,6927,,28,0,28
6928,6928,,28,1,29
6929,6929,,22,1,23
6930,6930,,35,1,36
6931,6931,,37,1,38
6932,6932,,33,1,34
6933,6933,,22,0,22
6934,6934,,33,0,33
6935,6935,,25,0,25
6936,6936,,34,0,34
6937,6937,,28,1,29
6938,6938,,20,0,20
6939,6939,,33,1,34
6940,6940,,29,0,29
6941,6941,,19,2,21
6942,6942,,33,0,33
6943,6943,,21,1,22
6944,6944,,33,0,33
6945,6945,,32,0,32
6946,6946,,30,3,33
6947,6947,,26,0,26
6948,6948,,17,0,17
6949,6949,,28,0,28
6950,6950,,32,1,33
6951,6951,,28,1,29
6952,6952,,25,0,25
6953,6953,,24,0,24
6954,6954,,27,0,27
6955,6955,,28,0,28
6956,6956,,28,2,30
6957,6957,,30,0,30
6958,6958,,35,0,35
6959,6959,,24,1,25
6960,6960,,31,2,33
6961,6961,,27,0,27
6962,6962,,27,0,27
6963,6963,,29,0,29
6964,6964,,35,0,35
6965,6965,,42,0,42
6966,6966,,43,0,43
6967,6967,,20,1,21
6968,6968,,26,1,27
6969,6969,,38,0,38
6970,6970,,19,0,19
6971,6971,,21,1,22
6972,6972,,30,0,30
6973,6973,,35,0,35
6974,6974,,26,1,27
6975,6975,,31,0,31
6976,6976,,34,0,34
6977,6977,,21,0,21
6978,6978,,17,0,17
6979,6979,,29,1,30
6980,6980,,18,0,18
6981,6981,,35,1,36
6982,6982,,38,1,39
6983,6983,,30,0,30
6984,6984,,29,0,29
6985,6985,,22,0,22
6986,6986,,34,1,35
6987,6987,,32,1,33
6988,6988,,23,0,23
6989,6989,,30,1,31
6990,6990,,26,0,26
6991,6991,,30,1,31
6992,6992,,28,0,28
6993,6993,,28,0,28
6994,6994,,30,1,31
6995,6995,,23,1,24
6996,6996,,32,0,32
6997,6997,,29,0,29
6998,6998,,27,0,27
6999,6999,,19,0,19
7000,7000,,19,1,20
7001,7001,,27,0,27
7002,7002,,39,0,39
7003,7003,,24,0,24
7004,7004,,22,0,22
7005,7005,,24,1,25
7006,7006,,29,1,30
7007,7007,,32,1,33
7008,7008,,26,0,26
7009,7009,,36,1,37
7010,7010,,37,0,37
7011,7011,,34,0,34
7012,7012,,32,0,32
7013,7013,,24,1,25
7014,7014,,29,0,29
7015,7015,,30,0,30
7016,7016,,27,1,28
7017,7017,,25,0,25
7018,7018,,37,0,37
7019,7019,,22,0,22
7020,7020,,35,0,35
7021,7021,,22,0,22
7022,7022,,35,0,35
7023,7023,,31,1,32
7024,7024,,33,1,34
7025,7025,,21,0,21
7026,7026,,33,1,34
7027,7027,,27,0,27
7028,7028,,20,1,21
7029,7029,,25,0,25
7030,7030,,35,2,37
7031,7031,,33,1,34
7032,7032,,35,0,35
7033,7033,,27,1,28
7034,7034,,26,1,27
7035,7035,,39,1,40
7036,7036,,31,0,31
7037,7037,,21,1,22
7038,7038,,33,1,34
7039,7039,,24,0,24
7040,7040,,32,0,32
7041,7041,,34,0,34
7042,7042,,32,0,32
7043,7043,,32,0,32
7044,7044,,33,0,33
7045,7045,,26,0,26
7046,7046,,30,0,30
7047,7047,,26,0,26
7048,7048,,20,0,20
7049,7049,,36,0,36
7050,7050,,28,0,28
7051,7051,,26,0,26
7052,7052,,32,0,32
7053,7053,,26,0,26
7054,7054,,33,1,34
7055,7055,,35,0,35
7056,7056,,21,1,22
7057,7057,,30,0,30
7058,7058,,16,0,16
7059,7059,,26,0,26
7060,7060,,29,1,30
7061,7061,,19,0,19
7062,7062,,23,0,23
7063,7063,,36,0,36
7064,7064,,31,0,31
7065,7065,,35,0,35
7066,7066,,28,0,28
7067,7067,,30,0,30
7068,7068,,29,0,29
7069,7069,,39,0,39
7070,7070,,20,0,20
7071,7071,,27,1,28
7072,7072,,29,0,29
7073,7073,,34,0,34
7074,7074,,32,0,32
7075,7075,,35,0,35
7076,7076,,32,0,32
7077,7077,,31,0,31
7078,7078,,18,0,18
7079,7079,,25,1,26
7080,7080,,40,0,40
7081,7081,,29,0,29
7082,7082,,27,2,29
7083,7083,,32,0,32
7084,7084,,32,0,32
7085,7085,,34,0,34
7086,7086,,37,0,37
7087,7087,,36,0,36
7088,7088,,40,0,40
7089,7089,,37,1,38
7090,7090,,42,0,42
7091,7091,,24,0,24
7092,7092,,30,0,30
7093,7093,,26,0,26
7094,7094,,32,0,32
7095,7095,,34,0,34
7096,7096,,30,0,30
7097,7097,,24,0,24
7098,7098,,31,0,31
7099,7099,,31,0,31
7100,7100,,21,0,21
7101,7101,,29,0,29
7102,7102,,33,0,33
7103,7103,,21,0,21
7104,7104,,29,0,29
7105,7105,,38,0,38
7106,7106,,27,0,27
7107,7107,,28,0,28
7108,7108,,21,0,21
7109,7109,,36,0,36
7110,7110,,34,0,34
7111,7111,,24,0,24
7112,7112,,26,0,26
7113,7113,,36,0,36
7114,7114,,31,0,31
